Symbol,Name,IndustryCode,Industry,Sector
VSAT,Viasat Inc,57102010.0,통신 및 네트워킹,Technology
KARO,Karooooo Ltd,57201010.0,IT 서비스 및 컨설팅,Technology
HOPE,Hope Bancorp Inc,55101010.0,은행,Financial
INMD,Inmode Ltd,56101010.0,첨단 의료 장비 및 기술,Healthcare
RBCAA,Republic Bancorp Inc,55101010.0,은행,Financial
ARHS,Arhaus Inc,53403030.0,가정용 가구 소매,Consumer Cyclical
CCB,Coastal Financial Corp (EVERETT),55101010.0,은행,Financial
HUT,Hut 8 Corp,57301030.0,블록 체인 및 암호화폐,Financial
VECO,Veeco Instruments Inc,57101020.0,반도체 장비 및 테스트,Technology
QCRH,QCR Holdings Inc,55101010.0,은행,Financial
GO,Grocery Outlet Holding Corp,54301020.0,식품 소매 및 유통,Consumer Defensive
ETNB,89Bio Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
LQDA,Liquidia Corp,56201040.0,제약,Healthcare
UDMY,Udemy Inc,57201030.0,온라인 서비스,Consumer Defensive
LZMH,LZ Technology Holdings Ltd,53302010.0,광고 및 마케팅,Technology
NEO,Neogenomics Inc,56102010.0,의료 시설 및 서비스,Healthcare
VRDN,Viridian Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
DCOM,Dime Community Bancshares Inc,55101010.0,은행,Financial
TASK,Taskus Inc,52203040.0,경영 지원 서비스,Technology
SEZL,Sezzle Inc,52203040.0,경영 지원 서비스,Financial
MFIC,MidCap Financial Investment Corp,55102020.0,투자 관리 및 펀드 운영,Financial
HLIT,Harmonic Inc,57102010.0,통신 및 네트워킹,Technology
INDV,Indivior PLC,56201040.0,제약,Healthcare
UNIT,Uniti Group Inc,60102040.0,특수 REITs,Real Estate
GPCR,Structure Therapeutics Inc ADR,56202010.0,생명 공학 및 의학 연구,Healthcare
OPK,OPKO Health Inc,56102010.0,의료 시설 및 서비스,Healthcare
CRAI,CRA International Inc,52203040.0,경영 지원 서비스,Industrials
NVEE,NV5 Global Inc,52201020.0,건설 및 엔지니어링,Industrials
BLFS,BioLife Solutions Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
NMFC,New Mountain Finance Corp,55501030.0,폐쇄형 펀드,Financial
QUBT,Quantum Computing Inc,57201020.0,소프트웨어,Technology
OCUL,Ocular Therapeutix Inc,56201040.0,제약,Healthcare
HELE,Helen of Troy Ltd,53204030.0,"가전제품, 도구 및 가정 용품",Consumer Defensive
IMKTA,Ingles Markets Inc,54301020.0,식품 소매 및 유통,Consumer Defensive
WLFC,Willis Lease Finance Corp,52203040.0,경영 지원 서비스,Industrials
IOVA,Iovance Biotherapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
MDXG,MiMedx Group Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
CRCT,Cricut Inc,57107010.0,통합 하드웨어 및 소프트웨어,Technology
QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,55501030.0,폐쇄형 펀드,Financial
SAFT,Safety Insurance Group Inc,55301020.0,손해보험,Financial
LUNR,Intuitive Machines Inc,52101010.0,항공우주 및 방위,Industrials
MOMO,Hello Group Inc ADR,57201020.0,소프트웨어,Communication Services
CCEC,Capital Clean Energy Carriers Corp,52405020.0,해양 화물 및 물류,Industrials
IGIC,International General Insurance Holdings Ltd,55301020.0,손해보험,Financial
KMTS,Kestra Medical Technologies Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
TSAT,Telesat Corp,57401020.0,무선 통신 서비스,Technology
GIII,G-III Apparel Group Ltd,53202020.0,의류 및 액세서리,Consumer Cyclical
ACDC,ProFrac Holding Corp,50103020.0,오일 관련 서비스 및 장비,Energy
WINA,Winmark Corp,53403090.0,기타 전문 소매,Consumer Cyclical
COMM,CommScope Holding Company Inc,57102010.0,통신 및 네트워킹,Technology
WULF,Terawulf Inc,57301030.0,블록 체인 및 암호화폐,Financial
KALU,Kaiser Aluminum Corp,51201030.0,알루미늄,Basic Materials
AUPH,Aurinia Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
MRTN,Marten Transport Ltd,52405030.0,지상 화물 및 물류,Industrials
UCTT,Ultra Clean Holdings Inc,57101020.0,반도체 장비 및 테스트,Technology
TILE,Interface Inc,53204040.0,가정용 가구,Consumer Cyclical
BLBD,Blue Bird Corp,52102020.0,중장비 및 차량,Industrials
SPRY,ARS Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
ESTA,Establishment Labs Holdings Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
CMPR,Cimpress PLC,52203020.0,상업 인쇄 서비스,Industrials
NNE,Nano Nuclear Energy Inc,59101010.0,전력 유틸리티,Industrials
CMPO,CompoSecure Inc,52203040.0,경영 지원 서비스,Industrials
CSWC,Capital Southwest Corp,55102020.0,투자 관리 및 펀드 운영,Financial
WBTN,Webtoon Entertainment Inc,57201030.0,온라인 서비스,Communication Services
CLMT,Calumet Inc,50102030.0,"오일, 가스 정제 및 마케팅",Basic Materials
FBYD,Falcon's Beyond Global Inc,53302030.0,엔터테인먼트 제작,Industrials
GERN,Geron Corp,56202010.0,생명 공학 및 의학 연구,Healthcare
PFBC,Preferred Bank,55101010.0,은행,Financial
PCRX,Pacira Biosciences Inc,56201040.0,제약,Healthcare
DAVE,Dave Inc,57301010.0,핀테크,Technology
ADPT,Adaptive Biotechnologies Corp,56202010.0,생명 공학 및 의학 연구,Healthcare
MSEX,Middlesex Water Co,59103010.0,수자원 유틸리티,Utilities
MXL,Maxlinear Inc,57101010.0,반도체,Technology
SNDX,Syndax Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
INVA,Innoviva Inc,56201040.0,제약,Healthcare
SYRE,Spyre Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
DGII,Digi International Inc,57102010.0,통신 및 네트워킹,Technology
HTZ,Hertz Global Holdings Inc,52406020.0,지상 및 해상 여객 운송,Industrials
PEBO,Peoples Bancorp Inc,55101010.0,은행,Financial
AVAH,Aveanna Healthcare Holdings Inc,56102010.0,의료 시설 및 서비스,Healthcare
LOT,Lotus Technology Inc ADR,53101010.0,자동차 및 트럭 제조,Consumer Cyclical
SBGI,Sinclair Inc,53302020.0,방송,Communication Services
FSUN,Firstsun Capital Bancorp,55101010.0,은행,Financial
CRSR,Corsair Gaming Inc,57106010.0,컴퓨터 하드웨어,Technology
LILAK,Liberty Latin America Ltd Class C,57401020.0,무선 통신 서비스,Communication Services
RXST,Rxsight Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
FOXF,Fox Factory Holding Corp,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
CIFR,Cipher Mining Inc,57301030.0,블록 체인 및 암호화폐,Financial
CDNA,CareDx Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
NRIX,Nurix Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
APOG,Apogee Enterprises Inc,53203020.0,건설 자재 및 비품,Industrials
BBSI,Barrett Business Services Inc,52203030.0,고용 서비스,Industrials
PENG,Penguin Solutions Inc,57101010.0,반도체,Technology
KRNT,Kornit Digital Ltd,52102010.0,산업용 기계 및 장비,Industrials
HEPS,D Market Elektronik Hizmetler ve Ticaret AS ADR,53402010.0,백화점,Consumer Cyclical
TRS,TriMas Corp,51302010.0,용기(종이 제외) 및 포장재,Consumer Cyclical
BFC,Bank First Corp,55101010.0,은행,Financial
AAOI,Applied Optoelectronics Inc,57104010.0,전자 장비 및 부품,Technology
FWRG,First Watch Restaurant Group Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
TRIN,Trinity Capital Inc,55102020.0,투자 관리 및 펀드 운영,Financial
OCFC,OceanFirst Financial Corp,55101010.0,은행,Financial
FLNC,Fluence Energy Inc,52102030.0,전기 부품 및 장비,Utilities
QNST,QuinStreet Inc,57201030.0,온라인 서비스,Communication Services
BGM,BGM Group Ltd,56201040.0,제약,Healthcare
ELVN,Enliven Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
TBLA,Taboola.com Ltd,57201020.0,소프트웨어,Communication Services
SEDG,Solaredge Technologies Inc,50201010.0,재생 가능 에너지 장비 및 서비스,Technology
PLSE,Pulse Biosciences Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
AMSF,Amerisafe Inc,55301020.0,손해보험,Financial
BRKL,Brookline Bancorp Inc,55101010.0,은행,Financial
DNUT,Krispy Kreme Inc,53301020.0,레스토랑 및 바,Consumer Defensive
MLYS,Mineralys Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
ALGT,Allegiant Travel Co,52406010.0,항공사,Industrials
HROW,Harrow Inc,56201040.0,제약,Healthcare
GRAL,Grail Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
EYE,National Vision Holdings Inc,53403090.0,기타 전문 소매,Consumer Cyclical
NTLA,Intellia Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
VIR,Vir Biotechnology Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
EVER,EverQuote Inc,57201030.0,온라인 서비스,Communication Services
THRM,Gentherm Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
COLL,Collegium Pharmaceutical Inc,56201040.0,제약,Healthcare
ARRY,Array Technologies Inc,50201010.0,재생 가능 에너지 장비 및 서비스,Technology
SLRC,SLR Investment Corp,55501030.0,폐쇄형 펀드,Financial
EOSE,Eos Energy Enterprises Inc,52102030.0,전기 부품 및 장비,Industrials
CTBI,Community Trust Bancorp Inc,55101010.0,은행,Financial
RDWR,Radware Ltd,57201020.0,소프트웨어,Technology
PARAA,Paramount Global Class A,53302020.0,방송,Communication Services
PTLO,Portillos Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
ICHR,Ichor Holdings Ltd,57101010.0,반도체,Technology
LQDT,Liquidity Services Inc,57201030.0,온라인 서비스,Consumer Cyclical
GOGO,Gogo Inc,57401020.0,무선 통신 서비스,Communication Services
CNOB,ConnectOne Bancorp Inc,55101010.0,은행,Financial
MYGN,Myriad Genetics Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
NSSC,NAPCO Security Technologies Inc,57102010.0,통신 및 네트워킹,Industrials
STAA,STAAR Surgical Co,56101020.0,"의료 장비, 물품 및 유통",Healthcare
AMAL,Amalgamated Bank,55101010.0,은행,Financial
DCBO,Docebo Inc,57201020.0,소프트웨어,Technology
CBRL,Cracker Barrel Old Country Store Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
AMWD,American Woodmark Corp,53203020.0,건설 자재 및 비품,Consumer Cyclical
OCS,Oculis Holding AG,56202010.0,생명 공학 및 의학 연구,Healthcare
RCKT,Rocket Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
XNCR,Xencor Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
ERII,Energy Recovery Inc,52102010.0,산업용 기계 및 장비,Industrials
RUSHB,Rush Enterprises Inc Class B,53403010.0,"자동차 차량, 부품 및 서비스 소매",Consumer Cyclical
ECX,Ecarx Holdings Inc.,57107010.0,통합 하드웨어 및 소프트웨어,Consumer Cyclical
REPL,Replimune Group Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
XPEL,Xpel Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
VMEO,Vimeo Inc,57201020.0,소프트웨어,Technology
BHRB,Burke & Herbert Financial Services Corp,55101010.0,은행,Financial
PAHC,Phibro Animal Health Corp,56201040.0,제약,Healthcare
HSII,Heidrick & Struggles International Inc,52203030.0,고용 서비스,Industrials
CGBD,Carlyle Secured Lending Inc,55101050.0,기업 금융 서비스,Financial
FTRE,Fortrea Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
PHVS,Pharvaris NV,56202010.0,생명 공학 및 의학 연구,Healthcare
SCSC,Scansource Inc,57106010.0,컴퓨터 하드웨어,Technology
ZYME,Zymeworks Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
REAX,Real Brokerage Inc,60101020.0,부동산 서비스,Real Estate
PGY,Pagaya Technologies Ltd,57301010.0,핀테크,Technology
LMB,Limbach Holdings Inc,52201020.0,건설 및 엔지니어링,Industrials
TIPT,Tiptree Inc,55601010.0,투자 지주 회사,Financial
FMBH,First Mid Bancshares Inc,55101010.0,은행,Financial
EOLS,Evolus Inc,56201040.0,제약,Healthcare
OLPX,Olaplex Holdings Inc,54201020.0,개인 생활 필수 용품,Consumer Cyclical
PDFS,PDF Solutions Inc,57101020.0,반도체 장비 및 테스트,Technology
AVDL,Avadel Pharmaceuticals PLC,56201040.0,제약,Healthcare
OPEN,Opendoor Technologies Inc,60101020.0,부동산 서비스,Real Estate
PNTG,Pennant Group Inc,56102010.0,의료 시설 및 서비스,Healthcare
JBSS,John B Sanfilippo & Son Inc,54102020.0,식품 가공,Consumer Defensive
ASTE,Astec Industries Inc,52102020.0,중장비 및 차량,Industrials
DAWN,Day One Biopharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
COGT,Cogent Biosciences Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
UVSP,Univest Financial Corp,55101010.0,은행,Financial
CECO,CECO Environmental Corp,52203010.0,환경 서비스 및 장비,Industrials
RDUS,Radius Recycling Inc,51201020.0,철 및 강철,Basic Materials
MRNO,Murano Global Investments Plc,60101010.0,"부동산 임대, 개발 및 운영",Real Estate
CHY,Calamos Convertible and High Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
XERS,Xeris Biopharma Holdings Inc,56201040.0,제약,Healthcare
ECPG,Encore Capital Group Inc,55101050.0,기업 금융 서비스,Financial
HFWA,Heritage Financial Corp,55101010.0,은행,Financial
HCSG,Healthcare Services Group Inc,52203040.0,경영 지원 서비스,Healthcare
COHU,Cohu Inc,57101020.0,반도체 장비 및 테스트,Technology
IIIV,I3 Verticals Inc,57301010.0,핀테크,Technology
AVXL,Anavex Life Sciences Corp,56202010.0,생명 공학 및 의학 연구,Healthcare
AOSL,Alpha and Omega Semiconductor Ltd,57101010.0,반도체,Technology
CMRX,Chimerix Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
HCKT,Hackett Group Inc,52203040.0,경영 지원 서비스,Technology
NBN,Northeast Bank,55101010.0,은행,Financial
NBBK,NB Bancorp Inc,55101010.0,은행,Financial
EVGO,EVgo Inc,59101010.0,전력 유틸리티,Consumer Cyclical
EMBC,Embecta Corp,56101020.0,"의료 장비, 물품 및 유통",Healthcare
BVS,Bioventus Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
AXGN,AxoGen Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
PRAA,PRA Group Inc,55101050.0,기업 금융 서비스,Financial
CNCK,Coincheck Group NV,52203040.0,경영 지원 서비스,Financial
ANGI,Angi Inc,57201030.0,온라인 서비스,Communication Services
BELFB,Bel Fuse Inc Class B,57104010.0,전자 장비 및 부품,Technology
CHI,Calamos Convertible Opportunities and Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
EZPW,EZCORP Inc,55101030.0,소비자 대출,Financial
GSM,Ferroglobe PLC,51201050.0,특수 채굴 및 금속,Basic Materials
SWIM,Latham Group Inc,53205020.0,오락용 제품,Industrials
CFFN,Capitol Federal Financial Inc,55101010.0,은행,Financial
ABL,Abacus Global Management Inc,55301010.0,복합보험 및 중개인,Financial
PPTA,Perpetua Resources Corp,51201060.0,금,Basic Materials
AIOT,PowerFleet Inc,57201010.0,IT 서비스 및 컨설팅,Technology
ATRO,Astronics Corp,52101010.0,항공우주 및 방위,Industrials
OSBC,Old Second Bancorp Inc,55101010.0,은행,Financial
WOOF,Petco Health and Wellness Company Inc,53403090.0,기타 전문 소매,Consumer Cyclical
UXIN,Uxin Ltd ADR,53403010.0,"자동차 차량, 부품 및 서비스 소매",Consumer Cyclical
AMSC,American Superconductor Corp,52102030.0,전기 부품 및 장비,Industrials
PRCH,Porch Group Inc,57201020.0,소프트웨어,Technology
PLPC,Preformed Line Products Co,52102030.0,전기 부품 및 장비,Industrials
HTLD,Heartland Express Inc,52405030.0,지상 화물 및 물류,Industrials
ITRN,Ituran Location and Control Ltd,57102010.0,통신 및 네트워킹,Technology
DSP,Viant Technology Inc,57201020.0,소프트웨어,Technology
PRAX,Praxis Precision Medicines Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
CBLL,CeriBell Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
GYRE,Gyre Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
PSIX,Power Solutions International Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Industrials
ATLC,Atlanticus Holdings Corp,55101030.0,소비자 대출,Financial
NESR,National Energy Services Reunited Corp,50103020.0,오일 관련 서비스 및 장비,Energy
HBT,HBT Financial Inc,55101010.0,은행,Financial
SSYS,Stratasys Ltd,57104010.0,전자 장비 및 부품,Technology
UFCS,United Fire Group Inc,55301020.0,손해보험,Financial
BFST,Business First Bancshares Inc,55101010.0,은행,Financial
BJRI,BJ's Restaurants Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
ATEX,Anterix Inc,57401020.0,무선 통신 서비스,Communication Services
MBWM,Mercantile Bank Corp,55101010.0,은행,Financial
XRX,Xerox Holdings Corp,57105010.0,사무기기,Technology
ADTN,ADTRAN Holdings Inc,57102010.0,통신 및 네트워킹,Technology
GDEN,Golden Entertainment Inc,53301030.0,카지노 및 도박,Consumer Cyclical
QURE,Uniqure NV,56202010.0,생명 공학 및 의학 연구,Healthcare
ADSE,Ads-Tec Energy PLC,52102030.0,전기 부품 및 장비,Industrials
PLAY,Dave & Buster's Entertainment Inc,53301020.0,레스토랑 및 바,Communication Services
FDUS,Fidus Investment Corp,55501030.0,폐쇄형 펀드,Financial
AVO,Mission Produce Inc,54102010.0,어업 및 농업,Consumer Defensive
AMRK,A-Mark Precious Metals Inc,51201010.0,금 제외 귀금속 및 광물,Financial
FCBC,First Community Bankshares Inc,55101010.0,은행,Financial
CEVA,CEVA Inc,57101010.0,반도체,Technology
CRON,Cronos Group Inc,56201040.0,제약,Healthcare
CAC,Camden National Corp,55101010.0,은행,Financial
MATW,Matthews International Corp,54201020.0,개인 생활 필수 용품,Industrials
ABCL,Abcellera Biologics Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
WRLD,World Acceptance Corp,55101030.0,소비자 대출,Financial
SHEN,Shenandoah Telecommunications Co,57401010.0,통합 통신 서비스,Communication Services
HBNC,Horizon Bancorp Inc,55101010.0,은행,Financial
PRTA,Prothena Corporation PLC,56202010.0,생명 공학 및 의학 연구,Healthcare
BASE,Couchbase Inc,57201020.0,소프트웨어,Technology
MCBS,Metrocity Bankshares Inc,55101010.0,은행,Financial
NTGR,NETGEAR Inc,57102010.0,통신 및 네트워킹,Technology
SPTN,SpartanNash Co,54301020.0,식품 소매 및 유통,Consumer Defensive
